Sample__ID,Landcover,Hill__side,Date,Time,Scientific__name,Common_name_species,DBH (cm),Average_DBH_plot,STD_DBH_Plot,Average_DBH_Landcovertype,STD_DBH_Landcover,Basal area cm2,Cumulative_Basal_Area_perPlot,Cumulative_Basal_Area_Hectar,Average_BasalArea_Per_Ha,STD_BasalArea,Height (m),Average_Height_Plot,Average_Height_Landcovertype,STD_Height,Native,AGB Chave 2014 Eq. 4 (kg),AGB Chave Eq. 2005,AGB_Total_individual,Carbon_Stock_individual (kg),Cumulative_AGB_Plot,Cumulative_AGB_Per_Ha,Average_Biomass,STD_AGB,Average_AGC,STD_AGC,Weather,Latitudine_field_data,Longitudine_field_data,SOC,Total__N,Available__P,Air__T,Air__humidity,Soil_T,Soil_h,Soil_pH,Grass__cover,Shrubs__cover,Tree__cover,Average_densiometer_per_landcovertype,Barangay,Elevation,Mean_elevation,pH_kit
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus blancoi,Antipolo,18.2,,,,,260.18902,,,,,NA,,,,N,NA,140.5441179,140.5441179,66.05573541,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Flueggea flexuosa,Anislag,14.3,,,,,160.626895,,,,,NA,,,,N,NA,155.3661171,155.3661171,73.02207504,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cocos nucifera,Coconut,29.9,,,,,702.244855,,,,,14.7,,,,N,358.1143028,598.2463319,358.1143028,168.3137223,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Sandoricum vidalii ,Santol,5.1,,,,,20.430855,,,,,NA,,,,N,NA,5.104093858,5.104093858,2.398924113,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus nitidus (A. lamellosus) ,Kubi,6.5,,,,,33.187375,,,,,NA,,,,N,NA,10.26389816,10.26389816,4.824032135,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Syzigium huchinsonii,Malatambis,14.2,,,,,158.38822,,,,,6.4,,,,N,53.7918745,123.6948179,53.7918745,25.28218102,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Radermachera pinnata,Banai-banai,16.5,,,,,213.852375,,,,,9.1,,,,N,64.77684118,116.0234374,64.77684118,30.44511535,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Psydrax dicoccos Gaertn.,Bagosalak,9.7,,,,,73.907695,,,,,NA,,,,E,NA,30.08376659,30.08376659,14.1393703,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Flueggea flexuosa,Anislag,26.5,,,,,551.617375,,,,,NA,,,,N,NA,787.6601426,787.6601426,370.200267,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Caryota rumphiana,Pugahan,6.5,,,,,33.187375,,,,,NA,,,,E,NA,10.44396654,10.44396654,4.908664274,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Syzigium huchinsonii,Malatambis,8.4,,,,,55.42488,,,,,NA,,,,N,NA,30.70542212,30.70542212,14.4315484,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cananga odorata,Ilang-Ilang,6.5,,,,,33.187375,,,,,NA,,,,N,NA,6.201105135,6.201105135,2.914519413,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cratoxylum sumatranum,Paguringon,5,,,,,19.6375,,,,,NA,,,,N,NA,6.356536099,6.356536099,2.987571967,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Macaranga tanarius (Linn.),Binonga,15,,,,,176.7375,,,,,NA,,,,N,NA,84.26018054,84.26018054,39.60228485,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Polyscias nodosa ,Malapapaya,6.3,,,,,31.176495,,,,,NA,,,,N,NA,6.303457565,6.303457565,2.962625056,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Polyscias nodosa ,Malapapaya,7.5,,,,,44.184375,,,,,NA,,,,N,NA,9.975182347,9.975182347,4.688335703,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Polyscias nodosa ,Malapapaya,5.2,,,,,21.23992,,,,,NA,,,,N,NA,3.81753496,3.81753496,1.794241431,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Macaranga tanarius (Linn.),Binonga,6,,,,,28.278,,,,,NA,,,,N,NA,7.453202061,7.453202061,3.503004969,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Radermachera pinnata,Banai-banai,11.7,,,,,107.527095,,,,,NA,,,,N,NA,46.61010455,46.61010455,21.90674914,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Fagrea racemosa ,Malacape,8.5,,,,,56.752375,,,,,NA,,,,E,NA,27.77664682,27.77664682,13.05502401,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Macaranga tanarius (Linn.),Binonga,8,,,,,50.272,,,,,NA,,,,N,NA,15.8963341,15.8963341,7.471277027,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus blancoi,Antipolo,8.5,,,,,56.752375,,,,,NA,,,,N,NA,18.66243459,18.66243459,8.771344257,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Syzigium huchinsonii,Malatambis,6.5,,,,,33.187375,,,,,NA,,,,N,NA,15.60967844,15.60967844,7.336548867,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Polyscias nodosa ,Malapapaya,6.5,,,,,33.187375,,,,,NA,,,,N,NA,6.84259877,6.84259877,3.216021422,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus nitidus (A. lamellosus) ,Kubi,6.2,,,,,30.19462,,,,,NA,,,,N,NA,9.06649116,9.06649116,4.261250845,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Homalanthus populneus,Balanti,5.5,,,,,23.761375,,,,,NA,,,,N,NA,5.246577465,5.246577465,2.465891409,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Homalanthus populneus,Balanti,7,,,,,38.4895,,,,,NA,,,,N,NA,9.874942315,9.874942315,4.641222888,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Ficus nota ,Tibig,18,,,,,254.502,,,,,NA,,,,N,NA,123.8055324,123.8055324,58.18860023,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Ficus congesta,Malatibig,7,,,,,38.4895,,,,,NA,,,,E,NA,10.13480922,10.13480922,4.763360333,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Macaranga tanarius (Linn.),Binonga,7,,,,,38.4895,,,,,NA,,,,N,NA,11.17427683,11.17427683,5.25191011,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus nitidus (A. lamellosus) ,Kubi,16.9,,,,,224.346655,,,,,NA,,,,N,NA,128.987706,128.987706,60.62422182,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus blancoi,Antipolo,17.5,,,,,240.559375,,,,,12.5,,,,N,92.74162913,126.7150745,92.74162913,43.58856569,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cratoxylum sumatranum,Paguringon,5.8,,,,,26.42422,,,,,NA,,,,N,NA,9.358202005,9.358202005,4.398354942,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cratoxylum sumatranum,Paguringon,24.5,,,,,471.496375,,,,,10.7,,,,N,209.2653824,420.90357,209.2653824,98.35472973,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus blancoi,Antipolo,27.7,,,,,602.706295,,,,,9.2,,,,N,168.5224272,422.1832682,168.5224272,79.20554078,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cocos nucifera,Coconut,35,,,,,962.2375,,,,,NA,,,,N,NA,896.475747,896.475747,421.3436011,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Polyscias nodosa ,Malapapaya,7.2,,,,,40.72032,,,,,NA,,,,N,NA,8.956656639,8.956656639,4.20962862,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Dendrocnide meyeniana,Lipang kalaban,7.5,,,,,44.184375,,,,,NA,,,,N,NA,15.22527832,15.22527832,7.15588081,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Calophyllum blancoi,Bitang hol,23.5,,,,,433.792375,,,,,NA,,,,N,NA,294.3137216,294.3137216,138.3274492,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
R4NB,Remnant,N,3/09/2024,11:50,Cratoxylum sumatranum,Paguringon,15.5,,,,,188.716375,,,,,NA,,,,N,NA,126.1089107,126.1089107,59.27118803,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
